SalesID,SalesPersonID,CustomerID,ProductID,Quantity,Discount,TotalPrice,SalesDate,TransactionNumber
24820,19,87241,200,3,0,33.39,22/03/2024 16:09,T-502857
24821,3,87241,405,13,0.15,4.73,10/05/2023 14:00,T-510722
24822,1,33391,405,3,0,1.28,02/10/2024 18:08,T-510450
24823,14,87446,405,6,0.05,2.44,03/03/2023 16:37,T-510364
24824,11,76379,200,11,0.15,104.06,23/08/2024 13:21,T-505977
24825,17,76379,426,12,0.15,852.47,20/06/2024 14:49,T-509468
24826,15,76379,405,21,0.25,6.74,06/12/2024 08:03,T-513284
24827,3,87446,200,1,0,11.13,03/06/2024 08:07,T-507892
24828,17,20453,405,9,0.1,3.47,23/09/2024 17:14,T-506081
24829,4,76379,62,5,0.05,92.73,12/09/2024 17:08,T-508981
24830,4,76379,195,3,0,10.56,04/11/2024 19:27,T-510773
24831,5,76379,405,1,0,0.43,10/06/2023 09:56,T-507449
24832,21,5660,420,3,0,209.75,19/03/2024 12:38,T-506798
24833,21,76379,200,1,0,11.13,28/05/2023 15:40,T-513975
24834,1,5660,405,3,0,1.28,12/11/2023 13:52,T-507251
24835,4,76379,405,19,0.2,6.5,14/07/2024 14:09,T-501559
24836,5,94043,200,2,0,22.26,31/10/2023 13:26,T-510122
24837,7,76379,200,10,0.15,94.6,13/10/2024 15:42,T-513442
24838,15,25390,405,2,0,0.86,15/03/2023 19:32,T-508407
24839,20,76426,405,3,0,1.28,29/04/2023 16:49,T-510729
24840,15,15527,184,12,0.1,287.04,26/11/2023 15:10,T-510757
24841,11,5660,405,23,0.25,7.38,27/05/2024 15:14,T-504155
24842,5,31581,200,2,0,22.26,14/06/2023 15:37,T-508304
24843,15,76379,405,2,0,0.86,13/04/2023 16:55,T-507289
24844,10,87241,200,8,0.1,80.13,14/06/2024 10:03,T-501883
24845,20,76379,405,4,0,1.71,15/11/2024 17:27,T-510323
24846,5,5660,405,2,0,0.86,05/07/2023 13:52,T-513322
24847,14,52278,405,1,0,0.43,19/05/2024 16:18,T-505673
24848,1,5660,420,4,0,279.67,02/12/2024 14:18,T-507704
24849,14,76379,92,2,0,120.43,18/10/2023 18:38,T-503536
24850,16,76379,405,1,0,0.43,22/10/2024 14:41,T-515089
24851,17,87241,405,21,0.25,6.74,05/06/2023 14:43,T-513329
24852,12,76379,405,10,0.1,3.85,22/07/2023 13:12,T-511472
24853,6,76379,200,10,0.15,94.6,11/05/2023 11:42,T-504650
24854,21,76379,405,2,0,0.86,09/04/2024 19:46,T-509863
24855,16,42300,405,2,0,0.86,19/01/2023 18:09,T-510708
24856,4,76379,405,3,0,1.28,28/08/2023 15:14,T-511854
24857,23,76379,200,3,0,33.39,04/06/2024 14:54,T-501434
24858,9,31581,405,3,0,1.28,04/01/2023 18:07,T-501122
24859,3,76379,405,2,0,0.86,17/09/2023 12:53,T-503176
24860,8,76379,200,3,0,33.39,21/08/2024 08:43,T-506788
24861,2,52278,405,7,0.05,2.84,19/10/2024 09:47,T-500143
24862,6,76379,405,8,0.1,3.08,01/07/2024 15:19,T-505697
24863,7,33391,405,11,0.1,4.24,18/06/2024 12:00,T-504071
24864,15,76426,200,7,0.05,74.01,11/08/2023 10:53,T-512494
24865,14,76379,405,3,0,1.28,21/11/2024 08:19,T-507437
24866,22,58625,405,2,0,0.86,27/05/2024 18:47,T-502888
24867,20,71128,405,5,0.05,2.03,06/10/2023 14:11,T-506605
24868,15,76379,405,4,0,1.71,05/10/2024 13:21,T-500924
24869,9,19147,405,21,0.25,6.74,26/11/2023 14:31,T-514409
24870,6,15527,200,3,0,33.39,13/09/2023 10:11,T-502574
24871,14,33391,426,19,0.25,1190.96,16/01/2024 12:05,T-503166
24872,12,76379,200,5,0.05,52.87,10/05/2023 10:37,T-510252
24873,11,41877,420,9,0.15,534.86,10/12/2024 17:36,T-501998
24874,23,76379,405,2,0,0.86,16/01/2023 12:55,T-515142
24875,11,87446,420,2,0,139.83,11/05/2024 16:01,T-515267
24876,20,76379,405,3,0,1.28,04/11/2023 15:08,T-500206
24877,23,31581,405,8,0.1,3.08,24/11/2023 14:13,T-505051
24878,23,76379,200,11,0.15,104.06,25/11/2023 08:04,T-509477
24879,18,87446,405,4,0,1.71,05/05/2024 14:22,T-507636
24880,13,76379,200,2,0,22.26,08/12/2023 17:29,T-511427
24881,5,66225,387,7,0.05,276.9,30/03/2024 10:03,T-510192
24882,17,31581,200,19,0.25,158.6,14/12/2024 13:52,T-506405
24883,2,76379,405,2,0,0.86,29/11/2024 17:43,T-504115
24884,23,76379,200,4,0,44.52,18/06/2024 17:03,T-502440
24885,13,76379,426,1,0,83.58,07/09/2024 13:03,T-514342
24886,10,76379,405,1,0,0.43,03/09/2023 16:10,T-507508
24887,9,5408,405,3,0,1.28,25/12/2023 13:22,T-511185
24888,16,5660,405,8,0.1,3.08,03/02/2024 09:50,T-506745
24889,20,76379,405,2,0,0.86,07/11/2024 11:02,T-504314
24890,10,34406,405,21,0.25,6.74,17/12/2023 15:54,T-508838
24891,7,53746,405,1,0,0.43,25/08/2024 12:58,T-514501
24892,7,5660,405,4,0,1.71,25/09/2024 11:42,T-504499
24893,9,76379,405,9,0.1,3.47,11/08/2024 15:59,T-502969
24894,11,76379,200,19,0.25,158.6,19/08/2024 19:28,T-515245
24895,23,5660,405,3,0,1.28,19/12/2024 11:14,T-507860
24896,7,76379,426,1,0,83.58,25/11/2023 19:02,T-503816
24897,18,76379,200,2,0,22.26,22/08/2024 13:01,T-509392
24898,17,20453,405,3,0,1.28,14/04/2024 12:40,T-503462
24899,16,5660,405,5,0.05,2.03,02/11/2023 17:24,T-507048
24900,11,67309,200,13,0.15,122.98,28/01/2024 14:06,T-508718
24901,22,76379,405,4,0,1.71,07/03/2024 16:59,T-506800
24902,8,15527,405,3,0,1.28,17/03/2024 14:32,T-507261
24903,7,5660,200,1,0,11.13,20/02/2024 11:45,T-504625
24904,1,76379,426,2,0,167.15,03/12/2023 12:29,T-513271
24905,2,52278,405,9,0.1,3.47,28/10/2023 17:38,T-500702
24906,4,38234,405,6,0.05,2.44,12/12/2024 19:30,T-500917
24907,12,76379,405,3,0,1.28,01/11/2023 16:41,T-503233
24908,21,76379,200,9,0.1,90.15,16/10/2024 08:05,T-513721
24909,2,5660,200,2,0,22.26,15/05/2023 15:52,T-503047
24910,15,76379,62,26,0.25,380.67,04/12/2023 11:05,T-504673
24911,5,76379,200,17,0.25,141.9,25/10/2024 17:56,T-508423
24912,23,38234,200,1,0,11.13,14/04/2023 10:08,T-510781
24913,9,76379,405,11,0.1,4.24,05/02/2023 12:30,T-513192
24914,20,53746,405,3,0,1.28,30/12/2023 13:05,T-502066
24915,3,76379,405,3,0,1.28,19/08/2024 17:03,T-506452
24916,14,87446,426,7,0.05,555.78,20/04/2024 15:51,T-501674
24917,8,31581,405,11,0.1,4.24,16/11/2023 12:35,T-513196
24918,17,52021,405,1,0,0.43,08/03/2024 18:15,T-510884
24919,4,76379,405,3,0,1.28,10/12/2023 15:05,T-501311
24920,2,76379,405,2,0,0.86,10/09/2023 11:07,T-514898
24921,12,5660,195,10,0.15,29.93,18/02/2023 11:34,T-513986
24922,22,76379,405,19,0.2,6.5,23/09/2024 11:20,T-505329
24923,4,76379,405,15,0.15,5.45,08/03/2023 11:31,T-514398
24924,8,2194,405,1,0,0.43,08/06/2024 15:58,T-506509
24925,11,76379,405,9,0.1,3.47,03/02/2023 15:40,T-512367
24926,5,76379,405,6,0.05,2.44,02/02/2023 17:32,T-514431
24927,3,56114,405,10,0.1,3.85,09/07/2023 16:28,T-502350
24928,17,5660,200,2,0,22.26,21/04/2023 11:40,T-502106
24929,22,87446,200,19,0.25,158.6,10/12/2023 12:20,T-507552
24930,16,15501,200,4,0,44.52,22/10/2023 14:42,T-505478
24931,16,76379,405,14,0.15,5.09,01/11/2023 15:19,T-500211
24932,3,76379,405,3,0,1.28,14/06/2023 14:11,T-509802
24933,5,75863,405,2,0,0.86,23/09/2023 10:46,T-502398
24934,12,7151,405,2,0,0.86,24/05/2024 09:52,T-512702
24935,12,76379,200,2,0,22.26,23/01/2023 14:42,T-502858
24936,10,76379,39,22,0.25,1240.9,02/04/2023 16:04,T-506516
24937,2,87241,200,15,0.2,133.55,27/11/2023 14:08,T-515007
24938,7,76379,200,15,0.2,133.55,05/12/2024 09:56,T-509669
24939,5,76379,200,3,0,33.39,02/07/2023 16:21,T-513857
24940,14,76379,426,14,0.2,936.05,15/01/2024 18:20,T-501118
24941,11,34406,426,6,0.05,476.38,03/03/2024 13:54,T-513749
24942,18,87857,405,1,0,0.43,03/02/2023 14:24,T-503980
24943,4,76379,405,17,0.2,5.82,21/12/2024 11:08,T-502684
24944,10,76379,405,2,0,0.86,21/12/2024 08:11,T-506448
24945,3,70505,405,1,0,0.43,12/07/2024 14:18,T-505146
24946,15,76379,405,2,0,0.86,21/02/2024 11:48,T-501608
24947,19,76379,405,1,0,0.43,27/12/2024 17:47,T-513233
24948,5,76379,405,5,0.05,2.03,28/01/2023 10:12,T-514404
24949,10,33391,405,4,0.05,1.63,24/05/2023 18:02,T-514364
24950,17,19481,405,4,0,1.71,09/12/2023 08:31,T-500714
24951,5,52021,405,17,0.2,5.82,12/01/2023 08:12,T-505904
24952,5,76379,405,2,0,0.86,11/08/2023 10:16,T-508676
24953,10,33391,200,1,0,11.13,28/12/2024 19:17,T-511387
24954,15,87446,405,11,0.1,4.24,18/07/2023 16:41,T-510493
24955,21,76379,405,1,0,0.43,28/08/2024 13:28,T-509393
24956,6,38234,405,2,0,0.86,12/07/2024 11:17,T-510327
24957,3,75542,200,2,0,22.26,23/12/2023 09:23,T-506441
24958,22,76379,405,2,0,0.86,30/03/2024 18:40,T-512107
24959,16,5660,200,1,0,11.13,06/12/2024 08:21,T-514686
24960,20,76379,426,11,0.15,781.43,13/10/2024 15:48,T-503506
24961,11,76379,200,3,0,33.39,05/11/2024 09:00,T-511240
24962,11,15527,426,5,0.05,396.99,06/04/2023 17:55,T-502450
24963,7,76379,62,5,0.05,92.73,17/02/2023 12:01,T-501381
24964,14,76379,426,7,0.05,555.78,10/04/2023 18:28,T-506870
24965,5,5660,405,4,0,1.71,11/08/2023 14:30,T-506765
24966,18,52278,195,4,0,14.08,17/08/2024 18:15,T-515393
24967,11,52278,149,14,0.2,1102.8,21/02/2023 10:02,T-512122
24968,15,5660,405,4,0,1.71,29/06/2024 14:50,T-508979
24969,11,5660,426,2,0,167.15,24/11/2023 17:02,T-501881
24970,19,76379,200,2,0,22.26,05/12/2024 12:13,T-509348
24971,10,70505,200,16,0.2,142.46,25/09/2024 11:12,T-515167
24972,20,76379,200,5,0.05,52.87,22/09/2024 15:17,T-503585
24973,19,20254,405,6,0.05,2.44,09/05/2024 15:52,T-512961
24974,3,76379,405,1,0,0.43,06/12/2024 09:35,T-512408
24975,14,76379,426,2,0,167.15,03/02/2024 18:10,T-511247
24976,6,76379,405,4,0,1.71,07/01/2023 15:56,T-504346
24977,7,58217,200,6,0.05,63.44,09/07/2024 12:02,T-511061
24978,20,87241,405,14,0.15,5.09,11/12/2024 09:31,T-512747
24979,22,36370,200,4,0,44.52,15/04/2024 10:24,T-502733
24980,2,15527,200,3,0,33.39,11/09/2023 08:56,T-502644
24981,4,76379,200,1,0,11.13,21/08/2024 17:37,T-515301
24982,18,5660,405,5,0.05,2.03,12/02/2024 09:41,T-503044
24983,3,76379,405,5,0.05,2.03,16/01/2023 10:47,T-511958
24984,13,87241,405,4,0,1.71,28/10/2023 10:06,T-514470
24985,14,77873,426,3,0,250.73,23/03/2023 12:44,T-513079
24986,2,76379,405,11,0.1,4.24,16/08/2023 18:45,T-504981
24987,17,33391,200,14,0.2,124.65,19/07/2024 10:25,T-501960
24988,5,76379,405,3,0,1.28,06/07/2023 12:13,T-502875
24989,5,76379,405,16,0.2,5.48,09/03/2023 15:20,T-512888
24990,17,76379,405,3,0,1.28,02/05/2023 13:38,T-504297
24991,16,76379,405,1,0,0.43,03/02/2023 15:02,T-502817
24992,7,76379,405,2,0,0.86,27/08/2024 13:12,T-511665
24993,18,52278,200,2,0,22.26,15/08/2024 17:10,T-513873
24994,3,76379,405,21,0.25,6.74,23/06/2024 14:31,T-506121
24995,2,76379,405,4,0,1.71,22/01/2024 15:39,T-509316
24996,14,76426,405,6,0.05,2.44,01/10/2023 15:19,T-507413
24997,10,92395,405,3,0,1.28,31/05/2024 10:54,T-506858
24998,11,76379,405,3,0,1.28,30/11/2023 12:03,T-501759
24999,16,76379,405,5,0.05,2.03,24/09/2024 12:13,T-509939
25000,12,76379,200,8,0.1,80.13,12/02/2024 13:56,T-507011
25001,1,33391,405,1,0,0.43,30/06/2023 11:13,T-500256
25002,21,76379,405,3,0,1.28,11/05/2024 12:25,T-509440
25003,22,76379,405,21,0.25,6.74,18/08/2023 18:33,T-507953
25004,7,76379,405,21,0.25,6.74,21/11/2024 19:37,T-507936
25005,2,5660,405,4,0.05,1.63,14/04/2023 17:11,T-507721
25006,17,76379,200,3,0,33.39,21/07/2023 18:40,T-502838
25007,11,76379,405,5,0.05,2.03,01/11/2024 13:26,T-515212
25008,13,20254,405,21,0.25,6.74,24/12/2024 12:08,T-503856
25009,21,5660,405,3,0,1.28,12/02/2023 13:26,T-512396
25010,17,5660,405,1,0,0.43,21/04/2023 11:40,T-502106
25011,7,52278,405,16,0.2,5.48,09/02/2023 17:46,T-502145
25012,5,52278,405,2,0,0.86,08/07/2023 10:04,T-503557
25013,1,76379,195,4,0,14.08,18/11/2023 19:38,T-503828
25014,23,9755,426,4,0.05,317.59,26/08/2024 12:13,T-509938
25015,1,58625,200,8,0.1,80.13,11/03/2023 15:58,T-506255
25016,23,87446,405,3,0,1.28,06/01/2024 15:37,T-515281
25017,11,70505,152,1,0,58.81,16/12/2023 18:14,T-511953
25018,13,76379,200,3,0,33.39,21/11/2024 11:20,T-500076
25019,20,76379,200,3,0,33.39,22/08/2024 14:53,T-512964
25020,21,5660,405,12,0.15,4.36,22/11/2023 09:42,T-515371
25021,6,76379,405,4,0,1.71,28/12/2024 17:33,T-505175
25022,10,76379,405,3,0,1.28,04/10/2024 19:54,T-507967
25023,10,15527,55,11,0.1,65.52,10/06/2023 19:29,T-501986
25024,23,76379,405,1,0,0.43,21/06/2023 08:27,T-513895
25025,7,76379,92,18,0.15,921.31,20/05/2023 19:17,T-507045
25026,8,87446,200,17,0.25,141.9,10/05/2023 09:24,T-505023
25027,21,15527,152,10,0.25,441.1,02/04/2024 13:14,T-506336
25028,13,76379,152,5,0.05,279.36,15/11/2024 13:12,T-514726
25029,8,76379,195,16,0.25,42.25,25/06/2023 16:15,T-514795
25030,22,31581,405,4,0,1.71,28/01/2023 13:13,T-514312
25031,14,76379,405,3,0,1.28,05/03/2023 16:49,T-514697
25032,21,76379,405,1,0,0.43,06/01/2024 11:30,T-514387
25033,14,76379,405,13,0.15,4.73,11/10/2023 19:02,T-506641
25034,18,76379,405,7,0.05,2.84,22/06/2023 09:30,T-500693
25035,11,76379,405,4,0,1.71,02/02/2024 11:10,T-506644
25036,18,45169,405,2,0,0.86,28/07/2024 16:28,T-507340
25037,18,76379,200,4,0,44.52,18/01/2023 11:37,T-505645
25038,3,76379,200,7,0.05,74.01,09/11/2024 08:09,T-510928
25039,23,52278,420,4,0.05,265.68,06/01/2024 19:57,T-508256
25040,9,76379,152,3,0,176.44,06/05/2023 14:28,T-507317
25041,1,31581,405,3,0,1.28,20/04/2023 13:40,T-501667
25042,20,5660,200,3,0,33.39,28/12/2024 09:09,T-509602
25043,13,44445,405,1,0,0.43,27/07/2024 18:11,T-513803
25044,4,93478,405,10,0.1,3.85,15/08/2024 09:20,T-511163
25045,6,76379,405,2,0,0.86,18/09/2023 14:02,T-504500
25046,7,38234,405,3,0,1.28,03/03/2023 16:50,T-507082
25047,8,33391,69,5,0.05,416.14,30/01/2023 17:31,T-514075
25048,6,87446,405,3,0,1.28,06/12/2024 11:10,T-503602
25049,10,28949,405,7,0.05,2.84,08/11/2024 10:25,T-501280
25050,17,76379,405,20,0.25,6.42,14/10/2024 12:11,T-508041
25051,19,52278,405,10,0.1,3.85,07/08/2024 12:47,T-507970
25052,11,16998,426,3,0,250.73,14/07/2024 14:46,T-506430
25053,12,87241,200,4,0,44.52,28/10/2024 15:25,T-510732
25054,20,5660,200,4,0.05,42.29,22/12/2023 08:27,T-504529
25055,12,76379,200,3,0,33.39,05/07/2024 19:37,T-507144
25056,7,76379,405,6,0.05,2.44,17/08/2024 14:29,T-503010
25057,17,52021,405,3,0,1.28,07/01/2024 12:07,T-513357
25058,3,20254,405,2,0,0.86,01/03/2024 18:39,T-501088
25059,1,58625,405,14,0.15,5.09,01/11/2023 14:29,T-514891
25060,8,31581,405,10,0.1,3.85,14/01/2023 15:26,T-505961
25061,7,31581,405,3,0,1.28,24/07/2024 17:00,T-503458
25062,21,76379,405,2,0,0.86,31/07/2023 19:39,T-501739
25063,11,76379,405,3,0,1.28,27/07/2024 17:59,T-500538
25064,14,76379,405,3,0,1.28,18/03/2024 17:08,T-513523
25065,8,76379,405,6,0.05,2.44,07/04/2023 12:02,T-506628
25066,10,52278,405,3,0,1.28,26/07/2023 11:39,T-509707
25067,12,76379,405,4,0,1.71,05/07/2024 08:59,T-514153
25068,19,76379,62,3,0,58.57,23/08/2024 11:49,T-514436
25069,6,76379,405,1,0,0.43,01/07/2024 15:19,T-505697
25070,8,76379,405,1,0,0.43,13/07/2024 09:45,T-502272
25071,21,31581,426,7,0.05,555.78,02/11/2023 16:04,T-512023
25072,21,20453,426,15,0.2,1002.91,03/03/2024 13:17,T-507821
25073,14,52278,200,2,0,22.26,21/10/2023 19:30,T-501940
25074,16,76379,426,2,0,167.15,02/10/2024 08:32,T-509503
25075,23,76379,426,16,0.25,1002.91,11/10/2023 12:55,T-500749
25076,4,76426,405,3,0,1.28,23/06/2023 10:05,T-506399
25077,17,76379,405,13,0.15,4.73,21/04/2023 16:51,T-505980
25078,22,67309,405,11,0.1,4.24,07/05/2024 15:08,T-501324
25079,7,76379,200,1,0,11.13,09/09/2023 12:17,T-510650
25080,20,76379,405,3,0,1.28,06/07/2024 14:00,T-503066
25081,16,76379,152,7,0.1,370.52,09/11/2024 12:45,T-507736
25082,19,62946,414,2,0,166.12,16/08/2024 08:43,T-501380
25083,15,76379,426,9,0.1,676.96,07/07/2024 15:03,T-501140
25084,15,94783,426,1,0,83.58,24/05/2024 17:55,T-503890
25085,15,76379,200,4,0,44.52,08/06/2023 15:25,T-508456
25086,23,87241,152,4,0,235.25,01/02/2024 12:34,T-505447
25087,4,76379,200,5,0.05,52.87,15/08/2024 19:23,T-512058
25088,18,76379,200,3,0,33.39,06/12/2024 13:10,T-512134
25089,19,34406,405,13,0.15,4.73,25/06/2023 11:49,T-502353
25090,9,34406,405,2,0,0.86,28/09/2024 11:08,T-506443
25091,9,76379,184,24,0.25,478.4,07/10/2023 11:43,T-501580
25092,12,76379,405,9,0.1,3.47,08/07/2023 18:34,T-503338
25093,12,5660,405,3,0,1.28,07/10/2023 10:03,T-504164
25094,18,76379,200,2,0,22.26,09/03/2024 17:09,T-504376
25095,3,76379,405,5,0.05,2.03,30/08/2024 12:23,T-508343
25096,9,5408,446,2,0,98.09,03/03/2024 15:38,T-503159
25097,5,61006,405,3,0,1.28,30/05/2024 19:45,T-501184
25098,5,115,200,2,0,22.26,18/09/2023 11:01,T-500857
25099,22,70505,200,3,0,33.39,18/09/2023 13:53,T-510471
25100,10,87446,405,3,0,1.28,20/08/2024 08:05,T-502931
25101,17,28949,420,10,0.2,559.33,18/08/2023 15:15,T-514936
25102,10,87446,200,12,0.15,113.52,09/03/2024 17:49,T-515287
25103,6,76379,405,4,0,1.71,07/04/2023 14:44,T-514317
25104,21,76379,195,11,0.15,32.92,28/01/2024 11:33,T-515024
25105,5,76379,200,2,0,22.26,08/12/2023 16:56,T-507492
25106,21,76426,426,1,0,83.58,19/08/2023 12:18,T-512612
25107,23,76379,359,2,0,138.07,04/05/2024 18:31,T-503329
25108,22,38234,405,13,0.15,4.73,11/02/2023 14:46,T-515223
25109,6,87241,405,6,0.05,2.44,06/09/2024 13:28,T-501786
25110,3,76379,405,2,0,0.86,31/12/2023 15:03,T-504707
25111,17,58625,200,1,0,11.13,05/03/2023 14:07,T-510580
25112,11,5660,405,10,0.1,3.85,12/08/2023 12:04,T-507902
25113,8,76379,405,13,0.15,4.73,23/05/2023 19:01,T-513517
25114,3,76379,405,10,0.1,3.85,02/10/2024 18:42,T-515438
25115,17,31581,200,4,0,44.52,27/06/2024 13:16,T-509522
25116,9,66424,426,13,0.15,923.51,24/02/2024 16:18,T-504653
25117,5,76379,200,2,0,22.26,07/12/2023 13:34,T-510216
25118,6,5660,200,4,0,44.52,22/12/2024 14:29,T-508217
25119,19,76426,405,11,0.1,4.24,13/08/2023 13:17,T-507827
25120,16,76379,405,3,0,1.28,27/11/2024 09:11,T-506754
25121,20,47581,200,10,0.15,94.6,04/05/2024 15:33,T-515106
25122,6,76379,405,13,0.15,4.73,06/10/2024 11:45,T-502274
25123,8,58625,405,3,0,1.28,30/09/2024 19:40,T-514465
25124,3,31140,200,3,0,33.39,03/04/2024 15:53,T-512570
25125,15,76379,405,18,0.2,6.16,04/02/2023 19:34,T-500977
25126,10,76379,405,14,0.15,5.09,19/03/2024 19:23,T-513754
25127,1,76379,62,6,0.05,111.27,12/06/2023 08:05,T-508471
25128,19,76379,195,2,0,7.04,01/04/2023 19:50,T-513547
25129,8,76379,426,10,0.15,710.4,17/11/2023 17:47,T-506712
25130,23,15527,405,1,0,0.43,17/01/2024 11:16,T-501895
25131,16,76379,405,3,0,1.28,04/07/2024 11:27,T-504291
25132,5,87446,405,2,0,0.86,06/02/2024 12:47,T-501245
25133,3,61315,200,1,0,11.13,20/12/2024 15:15,T-511152
25134,15,41877,200,7,0.05,74.01,11/08/2023 15:26,T-504889
25135,10,87446,152,5,0.15,249.95,20/01/2024 10:22,T-501767
25136,15,71529,426,2,0,167.15,12/04/2023 10:11,T-508804
25137,16,76799,414,4,0,332.23,25/12/2023 18:14,T-510249
25138,19,38234,405,6,0.05,2.44,04/09/2023 12:29,T-514866
25139,15,28827,405,2,0,0.86,21/11/2024 09:51,T-513909
25140,21,97936,200,12,0.15,113.52,27/05/2023 10:31,T-512918
25141,17,76379,405,13,0.15,4.73,21/11/2023 16:31,T-505375
25142,10,49870,405,4,0,1.71,08/08/2023 09:28,T-501015
25143,3,76379,405,9,0.1,3.47,07/05/2024 16:55,T-503568
25144,3,76379,405,18,0.2,6.16,18/06/2023 15:44,T-508087
25145,20,76379,405,4,0.05,1.63,18/07/2023 12:05,T-504657
25146,19,76379,426,1,0,83.58,28/12/2024 19:06,T-501323
25147,16,76379,405,4,0,1.71,05/10/2023 11:29,T-506043
25148,22,76379,426,9,0.1,676.96,20/10/2024 13:31,T-501263
25149,18,76379,405,2,0,0.86,30/10/2024 08:06,T-500004
25150,7,76379,200,12,0.15,113.52,07/03/2023 12:56,T-507748
25151,11,76379,152,6,0.1,317.59,16/08/2024 11:49,T-504200
25152,22,87446,426,1,0,83.58,08/09/2023 19:18,T-513846
25153,4,87446,405,1,0,0.43,12/09/2024 13:02,T-515171
25154,13,58625,405,4,0,1.71,29/11/2024 17:56,T-506280
25155,4,67309,200,2,0,22.26,29/06/2024 14:41,T-511753
25156,3,52021,152,8,0.15,399.93,26/04/2023 19:40,T-513943
25157,9,52278,200,14,0.2,124.65,16/10/2024 17:16,T-502844
25158,19,76379,426,3,0,250.73,29/10/2023 16:09,T-513316
25159,18,28949,405,15,0.15,5.45,08/09/2024 13:28,T-505859
25160,11,76379,195,3,0,10.56,11/11/2023 11:31,T-500506
25161,2,76426,405,9,0.1,3.47,04/08/2024 16:02,T-512657
25162,8,76379,200,3,0,33.39,18/05/2023 08:49,T-510526
25163,4,76379,405,5,0.05,2.03,07/11/2023 12:46,T-507421
25164,7,76379,426,9,0.1,676.96,06/11/2024 17:45,T-500056
25165,6,76379,426,6,0.05,476.38,31/07/2023 11:59,T-509902
25166,21,5660,200,1,0,11.13,26/10/2024 15:09,T-509074
25167,14,87446,405,6,0.05,2.44,13/09/2023 17:27,T-501240
25168,11,48488,405,15,0.15,5.45,09/11/2024 17:19,T-502240
25169,22,52021,200,4,0,44.52,22/10/2024 13:46,T-510532
25170,4,45858,405,2,0,0.86,16/05/2024 15:18,T-513215
25171,21,5660,405,18,0.2,6.16,07/07/2024 14:29,T-502869
25172,16,34406,405,9,0.1,3.47,15/01/2023 11:15,T-513887
25173,9,5660,405,3,0,1.28,21/06/2023 11:21,T-511205
25174,23,52278,405,10,0.1,3.85,27/04/2024 11:34,T-506063
25175,9,5660,405,3,0,1.28,12/09/2023 13:28,T-509874
25176,5,33391,426,10,0.1,752.18,15/01/2024 10:29,T-514641
25177,7,76379,405,22,0.25,7.06,14/07/2024 14:38,T-511095
25178,10,76379,405,3,0,1.28,20/12/2024 15:44,T-506487
25179,2,38234,426,3,0,250.73,31/05/2024 17:05,T-511936
25180,14,66225,426,3,0,250.73,04/11/2024 17:25,T-502420
25181,10,87241,405,2,0,0.86,06/10/2024 15:41,T-506901
25182,21,87446,405,1,0,0.43,04/03/2024 13:41,T-504819
25183,13,76379,405,4,0,1.71,25/08/2024 11:10,T-504224
25184,19,58217,405,5,0.05,2.03,12/06/2023 16:27,T-502533
25185,10,15527,405,3,0,1.28,12/06/2023 15:44,T-505627
25186,3,49908,420,2,0.05,132.84,31/05/2024 16:16,T-512073
25187,23,56114,426,7,0.05,555.78,12/09/2024 17:42,T-501834
25188,18,22489,405,3,0,1.28,18/10/2024 17:32,T-500765
25189,10,76379,405,4,0.05,1.63,31/03/2023 12:07,T-504562
25190,5,76379,391,11,0.1,644.4,12/05/2023 11:35,T-500217
25191,10,67309,405,15,0.15,5.45,10/02/2024 15:49,T-515295
25192,21,34406,405,15,0.15,5.45,31/12/2023 16:44,T-502811
25193,17,5660,405,4,0,1.71,03/10/2024 09:23,T-506215
25194,15,70505,405,8,0.1,3.08,27/03/2024 12:51,T-510227
25195,9,52278,426,1,0,83.58,18/08/2023 14:36,T-509991
25196,16,48488,200,8,0.1,80.13,08/01/2023 14:12,T-505817
25197,8,15527,405,1,0,0.43,10/12/2023 11:23,T-508015
25198,15,38234,405,2,0,0.86,25/05/2024 14:40,T-511040
25199,6,76379,152,3,0.05,167.62,07/01/2023 13:22,T-505983
25200,7,87241,405,9,0.1,3.47,07/03/2024 10:31,T-505732
25201,5,76379,414,2,0,166.12,24/07/2023 08:28,T-508579
25202,16,76379,200,9,0.1,90.15,03/06/2024 09:50,T-512852
25203,18,76379,152,7,0.15,349.94,11/08/2023 13:22,T-508403
25204,16,87446,405,10,0.1,3.85,22/07/2024 14:50,T-500313
25205,3,5660,420,1,0,69.92,22/11/2024 16:16,T-512613
25206,2,10314,405,21,0.25,6.74,02/03/2024 08:22,T-512439
25207,2,67309,318,4,0,229.04,28/10/2023 13:19,T-505087
25208,17,5660,405,17,0.2,5.82,14/10/2023 14:33,T-512707
25209,6,52278,200,20,0.25,166.94,11/11/2024 13:05,T-504132
25210,8,76379,200,1,0,11.13,27/04/2024 10:39,T-502873
25211,5,16798,426,10,0.1,752.18,24/06/2024 11:12,T-512256
25212,9,76379,405,6,0.05,2.44,09/03/2023 19:13,T-509928
25213,12,52278,405,12,0.15,4.36,12/11/2023 11:40,T-508238
25214,19,20453,405,3,0,1.28,10/02/2023 10:45,T-513861
25215,18,76379,405,4,0.05,1.63,19/11/2023 14:33,T-503989
25216,10,15857,405,2,0,0.86,16/07/2024 17:53,T-509292
25217,5,58625,405,1,0,0.43,23/02/2024 12:43,T-503493
25218,23,20254,426,8,0.1,601.75,09/11/2024 18:26,T-506037
